,Akt,AP1,apoptosis,ASK1,Bad,Bax,Bcl2,Bcl2t,Bim,CAD,cas3,cas9,cellDeath,CREB,cytc,DNAfrag,EGF,EGFR,ERBB,ERK12,FGF,FGFR,FLT3,FLT3L,iCAD,iCADt,IGF1,IGF1R,IkB,IKK,JAK,JNK,KIT,LRP1,LRP1ag,MEK12,MEK36,MEK47,MOMP,NFkB,NOX,Noxa,NRG1,p38,p53,PARP,PDGF,PDGFR,PDK1,PI3K,PKC,PUMA,Raf,Ras,ROS,RSK,SCF,Shc1,Shp2,Smac,Src,STAT,Trx,Trxt,VEGF,VEGFR,xIAP,xIAPt
NFkB,-0.6387723903226317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0746981369194617,-0.0746981369194617,-0.0746981369194617,0.0,-0.0746981369194617,-0.0746981369194617,-0.0746981369194617,-0.0746981369194617,0.0,0.0,-0.0746981369194617,-0.0746981369194617,0.36122760967736833,-0.6387723903226317,0.0,0.0,-0.0746981369194617,0.0,0.0,0.0,0.0,0.0,0.0,-0.6387723903226317,0.0,0.0,-0.0746981369194617,0.0,0.0,0.0,-0.12740301726094794,-0.12740301726094794,-0.6387723903226317,-0.6387723903226317,0.0,0.0,0.0,0.0,0.0,0.0,-0.0746981369194617,0.0,0.0,0.0,-0.04433125622785705,0.0,0.0,0.0,-0.0746981369194617,-0.0746981369194617,0.0,0.0
NOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noxa,0.24397604595636802,-0.44083492948916425,0.0,-0.44083492948916425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02725118607459337,0.02725118607459337,0.02725118607459337,0.0,0.02725118607459337,0.02725118607459337,0.02725118607459337,0.02725118607459337,0.0,0.0,0.02725118607459337,0.02725118607459337,0.0,0.0,0.0,-0.44083492948916425,0.02725118607459337,0.0,0.0,0.0,0.0,-0.44083492948916425,0.0,0.0,0.0,-0.44083492948916425,0.02725118607459337,0.0,-0.44083492948916425,0.0,0.045907551661048374,0.045907551661048374,0.24397604595636802,0.24397604595636802,0.0,0.0,0.0,0.0,-0.44083492948916425,0.0,0.02725118607459337,0.0,0.0,0.0,0.016304813077609503,0.0,0.5591650705108357,0.5591650705108357,0.02725118607459337,0.02725118607459337,0.0,0.0
NRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p38,0.1813333248746712,0.0,0.0,-0.45941818177978017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018521602458819453,0.018521602458819453,0.018521602458819453,0.0,0.018521602458819453,0.018521602458819453,0.018521602458819453,0.018521602458819453,0.0,0.0,0.018521602458819453,0.018521602458819453,0.0,0.0,0.0,0.0,0.018521602458819453,0.0,0.0,0.0,-0.45941818177978017,0.0,0.0,0.0,0.0,0.0,0.018521602458819453,-0.45941818177978017,0.0,0.0,0.03136353124605035,0.03136353124605035,0.1813333248746712,0.1813333248746712,0.0,0.0,0.0,0.0,-0.45941818177978017,0.0,0.018521602458819453,0.0,0.0,0.0,0.011050696147657246,0.0,0.5405818182202198,0.5405818182202198,0.018521602458819453,0.018521602458819453,0.0,0.0
p53,0.22145394945181213,-0.4478570972201414,0.0,-0.4478570972201414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023936548463017904,0.023936548463017904,0.023936548463017904,0.0,0.023936548463017904,0.023936548463017904,0.023936548463017904,0.023936548463017904,0.0,0.0,0.023936548463017904,0.023936548463017904,0.0,0.0,0.0,-0.4478570972201414,0.023936548463017904,0.0,0.0,0.0,0.0,-0.4478570972201414,0.0,0.0,0.0,0.0,0.023936548463017904,0.0,-0.4478570972201414,0.0,0.040399865622673725,0.040399865622673725,0.22145394945181213,0.22145394945181213,0.0,0.0,0.0,0.0,-0.4478570972201414,0.0,0.023936548463017904,0.0,0.0,0.0,0.014307102659306903,0.0,0.5521429027798586,0.5521429027798586,0.023936548463017904,0.023936548463017904,0.0,0.0
PARP,-0.06151406029994017,0.8929029992458142,3.094677292203585e-13,0.8931874776468097,0.016882073719569894,0.9383091324475241,-0.06169086755247583,-0.06169086755247583,0.017049654384376604,3.094677292203585e-13,0.9383091324475241,0.3530604465028329,3.064076770087354e-13,-0.005002543528344124,0.09754025481580969,3.094677292203585e-13,-0.024320689542752967,-0.024320689542752967,-0.024320689542752967,-0.005002543528344124,-0.024320689542752967,-0.024320689542752967,-0.024320689542752967,-0.024320689542752967,3.094677292203585e-13,3.094677292203585e-13,-0.024320689542752967,-0.024320689542752967,0.002325873827129392,-0.005124233372129368,-0.0034632751141333087,0.8931832153503301,-0.024320689542752967,3.0245250748350827e-13,3.0245250748350827e-13,-0.005002543528344124,0.002903937591805121,0.8931832153503301,0.9383091324475241,-0.005124233372129368,3.0245250748350827e-13,0.016373919403883712,-0.024320689542752967,0.002903937591805121,0.8929029992458142,-0.06169086755247583,-0.03584102454456912,-0.03584102454456912,-0.06151406029994017,-0.06151406029994017,3.0245250748350827e-13,0.016373919403883712,-0.005002543528344124,-0.005002543528344124,0.9383091324475241,-0.005002543528344124,-0.024320689542752967,3.0245250748350827e-13,3.0245250748350827e-13,0.3546783025503088,-0.015458692316099372,-0.0034632751141333087,-0.06169086755247583,-0.06169086755247583,-0.024320689542752967,-0.024320689542752967,-0.06169086755247583,-0.06169086755247583
PDGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDGFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353008911886673,-0.1353008911886673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04916888201651115,-0.04916888201651115,-0.04916888201651115,0.0,-0.04916888201651115,-0.04916888201651115,-0.04916888201651115,-0.04916888201651115,0.0,0.0,-0.04916888201651115,-0.04916888201651115,0.0,0.0,0.0,0.0,-0.04916888201651115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04916888201651115,0.0,0.0,0.0,-0.08239284872101227,-0.08239284872101227,-0.5894532256596192,-0.5894532256596192,0.0,0.0,0.0,0.0,0.0,0.0,-0.04916888201651115,0.0,0.0,0.0,-0.029536865094363596,0.0,0.0,0.0,-0.04916888201651115,-0.04916888201651115,0.0,0.0
PI3K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04450656955270027,-0.04450656955270027,-0.04450656955270027,0.0,-0.04450656955270027,-0.04450656955270027,-0.04450656955270027,-0.04450656955270027,0.0,0.0,-0.04450656955270027,-0.04450656955270027,0.0,0.0,0.0,0.0,-0.04450656955270027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04450656955270027,0.0,0.0,0.0,-0.07418014386801108,-0.07418014386801108,0.0,-0.5804502276502039,0.0,0.0,0.0,0.0,0.0,0.0,-0.04450656955270027,0.0,0.0,0.0,-0.026827650491218158,0.0,0.0,0.0,-0.04450656955270027,-0.04450656955270027,0.0,0.0
PKC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUMA,0.24397604595636802,-0.44083492948916425,0.0,-0.44083492948916425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02725118607459337,0.02725118607459337,0.02725118607459337,0.0,0.02725118607459337,0.02725118607459337,0.02725118607459337,0.02725118607459337,0.0,0.0,0.02725118607459337,0.02725118607459337,0.0,0.0,0.0,-0.44083492948916425,0.02725118607459337,0.0,0.0,0.0,0.0,-0.44083492948916425,0.0,0.0,0.0,0.0,0.02725118607459337,0.0,-0.44083492948916425,0.0,0.045907551661048374,0.045907551661048374,0.24397604595636802,0.24397604595636802,0.0,-0.44083492948916425,0.0,0.0,-0.44083492948916425,0.0,0.02725118607459337,0.0,0.0,0.0,0.016304813077609503,0.0,0.5591650705108357,0.5591650705108357,0.02725118607459337,0.02725118607459337,0.0,0.0
Raf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04916888201651115,-0.04916888201651115,-0.04916888201651115,0.0,-0.04916888201651115,-0.04916888201651115,-0.04916888201651115,-0.04916888201651115,0.0,0.0,-0.04916888201651115,-0.04916888201651115,0.0,0.0,0.0,0.0,-0.04916888201651115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04916888201651115,0.0,0.0,0.0,-0.08239284872101227,-0.08239284872101227,0.0,0.0,0.0,0.0,-0.5894532256596192,-0.5894532256596192,0.0,0.0,-0.04916888201651115,0.0,0.0,0.0,-0.029536865094363596,0.0,0.0,0.0,-0.04916888201651115,-0.04916888201651115,0.0,0.0
Ras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04450656955270027,-0.04450656955270027,-0.04450656955270027,0.0,-0.04450656955270027,-0.04450656955270027,-0.04450656955270027,-0.04450656955270027,0.0,0.0,-0.04450656955270027,-0.04450656955270027,0.0,0.0,0.0,0.0,-0.04450656955270027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04450656955270027,0.0,0.0,0.0,-0.07418014386801108,-0.07418014386801108,0.0,0.0,0.0,0.0,0.0,-0.5804502276502039,0.0,0.0,-0.04450656955270027,0.0,0.0,0.0,-0.026827650491218158,0.0,0.0,0.0,-0.04450656955270027,-0.04450656955270027,0.0,0.0
ROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06516354675201685,-0.06516354675201685,-0.06516354675201685,-0.6216065721040607,-0.06516354675201685,-0.06516354675201685,-0.06516354675201685,-0.06516354675201685,0.0,0.0,-0.06516354675201685,-0.06516354675201685,0.0,0.0,0.0,0.0,-0.06516354675201685,0.0,0.0,-0.6216065721040607,0.0,0.0,0.0,0.0,0.0,0.0,-0.06516354675201685,0.0,0.0,0.0,-0.11153364988930414,-0.11153364988930414,0.0,0.0,0.0,0.0,-0.6216065721040607,-0.6216065721040607,0.0,-0.6216065721040607,-0.06516354675201685,0.0,0.0,0.0,-0.03862663393621757,0.0,0.0,0.0,-0.06516354675201685,-0.06516354675201685,0.0,0.0
SCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smac,0.3409903323492408,-0.4870993318926859,0.0,-0.48730528607441087,-0.0274599863746805,-0.5604042577088725,0.4395957422911275,0.4395957422911275,-0.027708930883510563,0.0,0.0,0.0,0.0,0.009232452389027923,0.0,0.0,0.05207804759722512,0.05207804759722512,0.05207804759722512,0.009232452389027923,0.05207804759722512,0.05207804759722512,0.05207804759722512,0.05207804759722512,0.0,0.0,0.05207804759722512,0.05207804759722512,-0.004099448384776161,0.009464630951983577,0.006327813786903502,-0.48730219537576885,0.05207804759722512,0.0,0.0,0.009232452389027923,-0.005100678598812358,-0.48730219537576885,-0.5604042577088725,0.009464630951983577,0.0,-0.02670262785954769,0.05207804759722512,-0.005100678598812358,-0.4870993318926859,0.0,0.08652351524135837,0.08652351524135837,0.3409903323492408,0.3409903323492408,0.0,-0.02670262785954769,0.009232452389027923,0.009232452389027923,-0.5604042575491422,0.009232452389027923,0.05207804759722512,0.0,0.0,-0.5604042577088725,0.03073595517168004,0.006327813786903502,0.4395957422911275,0.4395957422911275,0.05207804759722512,0.05207804759722512,0.0,0.0
Src,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0959076851966644,-0.0959076851966644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0959076851966644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05285598362664867,-0.05285598362664867,-0.05285598362664867,0.0,-0.05285598362664867,-0.05285598362664867,-0.05285598362664867,-0.05285598362664867,0.0,0.0,-0.05285598362664867,-0.05285598362664867,0.0,0.0,-0.5599163605652556,0.0,-0.05285598362664867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05285598362664867,0.0,0.0,0.0,-0.05285598362664867,-0.05285598362664867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05285598362664867,0.0,0.0,0.0,0.0,-0.5599163605652556,0.0,0.0,-0.05285598362664867,-0.05285598362664867,0.0,0.0
Trx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386035401207532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.613964598792468,-0.613964598792468,0.0,0.0,0.0,0.0
Trxt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
VEGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0,0.0
VEGFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353008911886673,-0.1353008911886673,0.0,0.0
xIAP,-0.34546168906485364,0.5258527494163642,0.0,0.5260134913574724,0.030471574295297232,0.5674126912066458,-0.43258730879335416,-0.43258730879335416,0.030749215118709206,0.0,0.0,0.0,0.0,-0.010173328019589811,0.0,0.0,-0.05687286359581434,-0.05687286359581434,-0.05687286359581434,-0.010173328019589811,-0.05687286359581434,-0.05687286359581434,-0.05687286359581434,-0.05687286359581434,0.0,0.0,-0.05687286359581434,-0.05687286359581434,0.004529098802650955,-0.010428683285339968,-0.006976718171747054,0.5260110803327606,-0.05687286359581434,0.0,0.0,-0.010173328019589811,0.005636357187304153,0.5260110803327606,0.5674126912066458,-0.010428683285339968,0.0,0.029627062151192374,-0.05687286359581434,0.005636357187304153,0.5258527494163642,0.0,-0.09376117101651948,-0.09376117101651948,-0.34546168906485364,-0.34546168906485364,0.0,0.029627062151192374,-0.010173328019589811,-0.010173328019589811,0.5674126912066143,-0.010173328019589811,-0.05687286359581434,0.0,0.0,0.5674126912066458,-0.0337193944080757,-0.006976718171747054,-0.43258730879335416,-0.43258730879335416,-0.05687286359581434,-0.05687286359581434,-0.43258730879335416,-0.43258730879335416
xIAPt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
